,Line,Client,Destination,Placement Time,Completion Time,Removal Time,Loading dtn,Removal dtn,JNPT loading,GTI loading,NSICT loading,BMCT loading,Total loading,JNPT unloading,GTI unloading,NSICT unloading,BMCT unloading,Total unloading
1305,6,CONR,AKV,2022-03-19 22:50:00,2022-03-20 14:00:00,2022-03-20 14:45:00,15.166666666666666,0.75,0,34,50,6,90,2,39,16,33,90
1306,8,CONR,BNGD,2022-03-20 02:10:00,2022-03-20 16:15:00,2022-03-20 17:25:00,14.083333333333334,1.1666666666666667,5,4,77,4,90,0,50,0,40,90
1307,B1,CONR,TKD,2022-03-20 04:20:00,2022-03-20 19:15:00,2022-03-20 20:10:00,14.916666666666666,0.9166666666666666,0,10,3,67,80,1,21,50,8,80
1308,G3,CONR,MLAR,2022-03-20 05:30:00,2022-03-20 20:10:00,2022-03-20 20:50:00,14.666666666666666,0.6666666666666666,0,42,34,10,86,17,37,28,8,90
1309,2,CONR,KHDB,2022-03-20 06:50:00,2022-03-20 15:15:00,2022-03-20 15:50:00,8.416666666666666,0.5833333333333334,0,0,90,0,90,29,5,54,2,90
1310,G2,CONR,DLB,2022-03-20 10:00:00,2022-03-20 20:30:00,2022-03-20 22:00:00,10.5,1.5,0,34,12,0,46,2,41,47,0,90
1311,G1,CONR,JSWV,2022-03-20 17:20:00,2022-03-20 22:30:00,2022-03-20 23:20:00,5.166666666666667,0.8333333333333334,0,0,0,0,0,0,37,30,23,90
1312,1,CONR,CGPT,2022-03-20 14:15:00,2022-03-20 23:00:00,2022-03-20 23:20:00,8.75,0.3333333333333333,0,11,79,0,90,10,40,14,26,90
1313,B3,CONR,DRTA,2022-03-20 07:45:00,2022-03-20 23:50:00,2022-03-21 03:20:00,16.083333333333332,3.5,0,0,12,48,60,6,67,6,1,80
1314,B4,GRPL 13,GRFV,2022-03-19 17:30:00,2022-03-20 05:30:00,2022-03-20 06:25:00,12.0,0.9166666666666666,0,0,0,90,90,1,21,6,20,48
1315,B3,ADIL 49,NTSJ,2022-03-19 20:15:00,2022-03-20 03:40:00,2022-03-20 04:35:00,7.416666666666667,0.9166666666666666,0,0,0,90,90,0,0,0,90,90
1316,B2,ADIL50,NTSJ,2022-03-20 00:50:00,2022-03-20 08:30:00,2022-03-20 09:20:00,7.666666666666667,0.8333333333333334,0,0,0,90,90,0,0,0,90,90
1317,G1,ADIL51,NTSJ,2022-03-20 01:40:00,2022-03-20 09:20:00,2022-03-20 10:20:00,7.666666666666667,1.0,0,89,1,0,90,0,90,0,0,90
1318,1,HTPL04,MKPP,2022-03-20 01:55:00,2022-03-20 12:20:00,2022-03-20 13:10:00,10.416666666666666,0.8333333333333334,0,25,63,0,88,2,21,49,16,88
1319,G1,DLI23,DLIB,2022-03-20 11:30:00,2022-03-20 15:00:00,2022-03-20 15:50:00,3.5,0.8333333333333334,0,0,0,0,0,5,57,16,2,80
1320,B2,CONCR,BRC,2022-03-20 10:40:00,2022-03-21 06:15:00,2022-03-21 07:10:00,19.583333333333332,0.9166666666666666,0,90,0,0,90,0,15,39,36,90
1321,B4,CONCR,PCPK,2022-03-20 12:35:00,2022-03-21 20:40:00,2022-03-21 21:35:00,8.083333333333334,0.9166666666666666,0,15,74,1,90,0,0,0,90,90
1322,2,CONCR,MDDP,2022-03-20 16:50:00,2022-03-21 02:35:00,2022-03-21 03:15:00,9.75,0.6666666666666666,0,0,90,0,90,1,16,47,26,90
1323,8,CONCR,CGPT,2022-03-20 18:50:00,2022-03-21 05:50:00,2022-03-21 06:45:00,11.0,0.9166666666666666,0,22,61,7,90,0,10,13,67,90
1324,G3,CONCR,SNF,2022-03-20 21:55:00,2022-03-21 11:25:00,2022-03-21 12:10:00,13.5,0.75,0,27,26,23,76,0,90,0,0,90
1325,1,CONCR,PCPK,2022-03-20 23:55:00,2022-03-21 06:50:00,2022-03-21 07:35:00,6.916666666666667,0.75,0,0,90,0,90,0,7,17,6,30
1326,G1,CONCR,ICDW,2022-03-21 01:15:00,2022-03-21 15:00:00,2022-03-21 16:20:00,13.75,1.3333333333333333,0,0,68,22,90,11,64,15,0,90
1327,6,CONCR,TKD,2022-03-21 06:30:00,2022-03-21 14:30:00,2022-03-21 15:20:00,8.0,0.8333333333333334,0,52,20,0,72,2,41,24,23,90
1328,G2,CONCR,DRTA,2022-03-21 10:40:00,2022-03-21 19:00:00,2022-03-21 20:20:00,8.333333333333334,1.3333333333333333,0,48,42,0,90,13,34,24,17,88
1329,G3,CONCR,DER,2022-03-21 13:25:00,2022-03-21 22:45:00,2022-03-21 23:30:00,9.333333333333334,0.75,9,52,19,10,90,0,0,0,90,0
1330,1,CONCR,BNGD,2022-03-21 09:15:00,2022-03-21 23:35:00,2022-03-22 01:00:00,14.333333333333334,1.4166666666666667,0,0,80,0,80,2,22,53,3,80
1331,G1,CONCR,SNF,2022-03-21 17:30:00,2022-03-21 23:40:00,2022-03-22 02:00:00,6.166666666666667,2.3333333333333335,0,64,0,24,90,0,90,0,0,90
1332,6,DLI,DLIB,2022-03-20 15:45:00,2022-03-21 04:30:00,2022-03-21 05:25:00,12.75,0.9166666666666666,0,0,89,1,90,0,8,82,0,90
1333,B1,ADIL,NTSJ,2022-03-20 21:20:00,2022-03-21 11:00:00,2022-03-21 12:00:00,13.666666666666666,1.0,0,0,0,90,90,2,57,13,8,80
1334,G2,NCP,NTSJ,2022-03-20 23:15:00,2022-03-21 08:10:00,2022-03-21 09:05:00,8.916666666666666,0.9166666666666666,0,90,0,0,90,0,20,31,19,70
1335,2,ADIL,NTSJ,2022-03-21 04:20:00,2022-03-21 11:30:00,2022-03-21 11:50:00,7.166666666666667,0.3333333333333333,0,0,90,0,90,0,0,0,0,0
1336,8,PMLP,MATP,2022-03-21 07:40:00,2022-03-21 18:45:00,2022-03-21 19:05:00,11.083333333333334,0.3333333333333333,6,68,1,15,90,0,22,53,15,90
1337,2,NCP,NTSJ,2022-03-21 12:40:00,2022-03-21 22:00:00,2022-03-21 22:45:00,9.333333333333334,0.75,0,0,90,0,90,0,12,78,0,90
1338,B3,DLI,DLIB,2022-03-21 04:25:00,2022-03-21 23:30:00,2022-03-22 00:30:00,19.083333333333332,1.0,0,14,49,27,90,0,29,37,24,90
1339,6,KRIL,DLIB,2022-03-21 16:15:00,2022-03-21 23:55:00,2022-03-22 04:35:00,7.666666666666667,4.666666666666667,0,80,0,0,80,0,40,23,17,80
1340,B1,CONCR,DLB,2022-03-21 13:20:00,2022-03-22 06:45:00,2022-03-22 08:30:00,17.416666666666668,1.75,0,0,66,6,72,1,18,40,31,90
1341,8,CONCR,SNF,2022-03-21 20:15:00,2022-03-22 11:30:00,2022-03-22 12:30:00,15.25,1.0,0,0,90,0,90,0,16,54,20,90
1342,G2,CONCR,TKD,2022-03-21 22:10:00,2022-03-22 06:15:00,2022-03-22 07:05:00,8.083333333333334,0.8333333333333334,2,78,0,10,90,3,9,33,13,58
1343,G3,CONCR,MDDP,2022-03-22 00:30:00,2022-03-22 09:05:00,2022-03-22 09:50:00,8.583333333333334,0.75,0,90,0,0,90,21,49,17,3,90
1344,1,CONCR,CGPT,2022-03-22 02:30:00,2022-03-22 12:30:00,2022-03-22 13:15:00,10.0,0.75,0,36,54,0,90,0,70,0,20,90
1345,G1,CONCR,CCMH,2022-03-22 03:05:00,2022-03-22 14:00:00,2022-03-22 14:25:00,10.916666666666666,0.4166666666666667,0,90,0,0,90,21,49,17,3,90
1346,6,CONCR,MLAR,2022-03-22 05:30:00,2022-03-22 20:15:00,2022-03-22 21:40:00,14.75,1.4166666666666667,5,48,6,15,74,30,30,30,0,90
1347,B3,CONCR,DRTA,2022-03-22 06:30:00,2022-03-22 18:10:00,2022-03-22 18:45:00,11.666666666666666,0.5833333333333334,0,0,6,14,20,2,14,49,15,80
1348,G3,CONCR,CGPT,2022-03-22 10:55:00,2022-03-22 19:30:00,2022-03-22 19:35:00,8.583333333333334,0.08333333333333333,1,34,1,14,50,2,13,59,16,90
1349,B2,CONCR,DRTA,2022-03-22 11:25:00,2022-03-22 23:30:00,2022-03-23 00:50:00,12.083333333333334,1.3333333333333333,0,14,6,2,22,1,15,64,4,84
1350,1,CONCR,PCPK,2022-03-22 14:25:00,2022-03-22 21:55:00,2022-03-22 22:45:00,7.5,0.8333333333333334,5,34,33,10,82,0,70,0,20,90
1351,B1,CONCR,BNGD,2022-03-22 15:25:00,2022-03-22 23:55:00,2022-03-23 05:30:00,8.5,5.583333333333333,0,0,34,46,80,0,25,34,21,80
1352,B2,CRRS 10,CMCT,2022-03-21 19:50:00,2022-03-22 04:20:00,2022-03-22 06:10:00,8.5,1.8333333333333333,0,0,0,90,90,0,0,0,0,0
1353,B4,NCP 25,NTSJ,2022-03-21 22:35:00,2022-03-22 10:50:00,2022-03-22 13:10:00,12.25,2.3333333333333335,0,0,0,90,90,0,0,0,48,48
1354,2,ADIL 54,NTSJ,2022-03-21 23:45:00,2022-03-22 07:20:00,2022-03-22 08:25:00,7.583333333333333,1.0833333333333333,0,0,90,0,90,0,0,0,90,90
1355,G2,PMLP 16,MKPP,2022-03-22 08:20:00,2022-03-22 16:00:00,2022-03-22 16:40:00,7.666666666666667,0.6666666666666666,0,43,47,0,90,50,7,33,0,90
1356,2,DLI 26,DLIB,2022-03-22 09:35:00,2022-03-22 15:10:00,2022-03-22 16:05:00,5.583333333333333,0.9166666666666666,0,0,90,0,90,0,35,49,6,90
1357,8,ADIL56,NTSJ,2022-03-22 13:25:00,2022-03-22 23:25:00,2022-03-23 00:25:00,10.0,1.0,0,0,90,0,90,0,16,52,22,90
1358,G1,ADIL55,NTSJ,2022-03-22 15:20:00,2022-03-22 22:15:00,2022-03-22 23:15:00,6.916666666666667,1.0,0,90,0,0,90,0,90,0,0,90
1359,2,DLI27,DLIB,2022-03-22 17:50:00,2022-03-22 23:50:00,2022-03-23 00:25:00,6.0,0.5833333333333334,0,0,90,0,90,52,25,13,,90
1360,B4,CONR,SNF,2022-03-22 17:25:00,2022-03-23 08:10:00,2022-03-23 09:00:00,14.75,0.8333333333333334,10,2,0,48,60,0,21,41,18,80
1361,G2,CONR,AKV,2022-03-22 18:45:00,2022-03-23 03:30:00,2022-03-23 04:15:00,8.75,0.75,0,18,71,1,90,13,9,48,20,90
1362,G1,CONR,MDDP,2022-03-23 02:00:00,2022-03-23 10:30:00,2022-03-23 11:35:00,8.5,1.0833333333333333,0,2,52,0,54,2,45,6,37,90
1363,8,CONR,SNF,2022-03-23 02:45:00,2022-03-23 12:30:00,2022-03-23 13:05:00,9.75,0.5833333333333334,0,4,56,0,60,0,7,9,10,26
1364,B1,CONR,TKD,2022-03-23 06:30:00,2022-03-23 20:45:00,2022-03-23 21:50:00,14.25,1.0833333333333333,0,17,7,42,66,10,61,7,2,80
1365,1,CONR,DLB,2022-03-23 07:40:00,2022-03-23 15:15:00,2022-03-23 16:05:00,7.583333333333333,0.8333333333333334,0,15,40,27,82,1,22,40,27,90
1366,G3,CONR,BRC,2022-03-23 08:15:00,2022-03-23 15:20:00,2022-03-23 16:10:00,7.083333333333333,0.8333333333333334,24,58,3,5,90,0,10,15,65,90
1367,G2,CONR,DRTA,2022-03-23 20:20:00,2022-03-23 23:50:00,2022-03-24 02:55:00,3.5,3.0833333333333335,14,20,10,0,44,0,36,28,18,82
1368,G3,ADIL 57,NTSJ,2022-03-22 21:35:00,2022-03-23 06:15:00,2022-03-23 07:00:00,8.666666666666666,0.75,0,82,8,0,90,0,0,0,0,0
1369,6,CRRS 11,CMCT,2022-03-22 22:45:00,2022-03-23 09:20:00,2022-03-23 10:20:00,10.583333333333334,1.0,0,0,69,21,90,0,5,67,2,74
1370,B3,NCP 26,NTSJ,2022-03-22 22:50:00,2022-03-23 05:10:00,2022-03-23 06:35:00,6.333333333333333,1.4166666666666667,0,0,0,90,90,0,0,0,90,90
1371,1,ADIL 58,NTSJ,2022-03-22 23:55:00,2022-03-23 06:20:00,2022-03-23 06:40:00,6.416666666666667,0.3333333333333333,0,0,90,0,90,3,9,18,42,72
1372,2,PMLP17,MKPP,2022-03-23 03:30:00,2022-03-23 18:35:00,2022-03-23 19:00:00,15.083333333333334,0.4166666666666667,0,21,47,12,80,0,56,16,8,80
1373,G2,DLI28,MLSW,2022-03-23 05:15:00,2022-03-23 18:30:00,2022-03-23 19:25:00,13.25,0.9166666666666666,8,28,49,5,90,0,24,0,66,90
1374,B2,ADIL59,NTSJ,2022-03-23 10:30:00,2022-03-23 16:40:00,2022-03-23 17:50:00,6.166666666666667,1.1666666666666667,0,0,0,90,90,0,45,15,0,60
1375,6,CRRS 12,CMCT,2022-03-23 11:30:00,2022-03-23 18:50:00,2022-03-23 20:25:00,7.333333333333333,1.5833333333333333,0,4,76,0,80,2,0,72,6,80
1376,G1,ADIL60,NTSJ,2022-03-23 12:40:00,2022-03-23 21:15:00,2022-03-23 21:50:00,8.583333333333334,0.5833333333333334,0,78,12,0,90,0,90,0,0,90
1377,8,NCP27,NTSJ,2022-03-23 14:45:00,2022-03-23 22:00:00,2022-03-23 23:00:00,7.25,1.0,0,0,90,0,90,0,16,46,18,80
1378,G3,ADIL61,NTSJ,2022-03-23 18:00:00,2022-03-23 23:45:00,2022-03-24 00:55:00,5.75,1.1666666666666667,0,40,50,0,90,0,70,0,20,90
1379,B3,CONCR,CGPT,2022-03-23 16:40:00,2022-03-24 09:30:00,2022-03-24 10:25:00,16.833333333333332,0.9166666666666666,0,40,38,2,80,44,11,26,9,90
1380,C2,CONCR,PCPK,2022-03-23 19:55:00,2022-03-24 04:20:00,2022-03-24 05:25:00,8.416666666666666,1.0833333333333333,9,0,32,7,48,0,0,18,50,68
1381,B4,CONCR,DRTA,2022-03-23 22:20:00,2022-03-24 18:45:00,2022-03-24 19:30:00,20.416666666666668,0.75,34,0,24,32,90,21,27,23,19,90
1382,G1,CONCR,PCPK,2022-03-23 21:45:00,2022-03-24 06:00:00,2022-03-24 06:50:00,8.25,0.8333333333333334,0,0,18,22,40,0,14,7,59,80
1383,8,CONCR,SNF,2022-03-23 23:55:00,2022-03-24 09:35:00,2022-03-24 11:10:00,9.666666666666666,1.5833333333333333,14,24,40,10,88,0,26,64,0,90
1384,G3,CONCR,MLAR,2022-03-24 02:50:00,2022-03-24 13:35:00,2022-03-24 14:05:00,10.75,0.5,18,26,28,2,74,0,11,25,40,76
1385,1,CONCR,BNGD,2022-03-24 05:20:00,2022-03-24 14:20:00,2022-03-24 14:45:00,9.0,0.4166666666666667,0,0,90,0,90,14,30,46,0,90
1386,G1,CONCR,TKD,2022-03-24 08:25:00,2022-03-24 17:30:00,2022-03-24 18:15:00,9.083333333333334,0.75,30,16,6,8,60,5,15,33,37,90
1387,8,CONCR,MDDP,2022-03-24 12:00:00,2022-03-24 22:00:00,2022-03-24 23:55:00,10.0,1.9166666666666667,8,26,2,16,52,8,19,31,22,80
1388,G3,CONCR,BRC,2022-03-24 15:35:00,2022-03-24 23:30:00,2022-03-25 02:55:00,7.916666666666667,3.4166666666666665,12,22,3,11,48,1,19,29,21,70
1389,B2,CONCR,DRTA,2022-03-24 08:30:00,2022-03-24 23:40:00,2022-03-25 01:40:00,15.166666666666666,2.0,1,2,7,,5,2,49,18,5,74
1390,G1,CONCR,BNGD,2022-03-24 19:40:00,2022-03-24 23:50:00,2022-03-25 04:15:00,4.166666666666667,4.416666666666667,0,90,0,0,90,1,6,54,29,90
1391,1,PMLP,MKPP,2022-03-23 17:10:00,2022-03-24 03:15:00,2022-03-24 04:15:00,10.083333333333334,1.0,2,26,39,13,80,2,26,39,13,80
1392,6,ADIL,NTSJ,2022-03-23 21:25:00,2022-03-24 07:45:00,2022-03-24 09:25:00,10.333333333333334,1.6666666666666667,0,0,90,0,90,0,17,17,18,52
1393,G2,ADIL,NTSJ,2022-03-24 04:25:00,2022-03-24 10:20:00,2022-03-24 12:05:00,5.916666666666667,1.75,0,90,0,0,90,0,16,0,4,20
1394,2,DLI,DLIB,2022-03-24 06:45:00,2022-03-24 16:00:00,2022-03-24 17:45:00,9.25,1.75,1,0,89,0,90,0,35,50,5,90
1395,6,ADIL,NTSJ,2022-03-24 11:05:00,2022-03-24 20:40:00,2022-03-24 21:35:00,9.583333333333334,0.9166666666666666,0,0,90,0,90,0,11,69,2,82
1396,1,ADIL,NTSJ,2022-03-24 15:50:00,2022-03-24 22:30:00,2022-03-24 22:45:00,6.666666666666667,0.25,0,0,90,0,90,0,0,0,0,0
1397,G2,CONCR,DER,2022-03-24 13:20:00,2022-03-25 12:35:00,2022-03-25 13:40:00,23.25,1.0833333333333333,1,11,0,2,14,2,28,34,16,80
1398,B3,CONCR,DLB,2022-03-24 16:30:00,2022-03-25 12:00:00,2022-03-25 12:30:00,19.5,0.5,0,16,3,45,64,6,7,37,30,80
1399,B1,CONCR,SNF,2022-03-24 18:20:00,2022-03-25 07:30:00,2022-03-25 08:45:00,13.166666666666666,1.25,6,6,32,16,60,0,51,27,12,90
1400,8,CONCR,PCPK,2022-03-25 01:20:00,2022-03-25 13:45:00,2022-03-25 14:40:00,12.416666666666666,0.9166666666666666,7,21,8,2,38,0,24,44,22,90
1401,G3,CONCR,TKD,2022-03-25 04:10:00,2022-03-25 23:50:00,2022-03-26 02:35:00,19.666666666666668,2.75,0,50,0,0,50,1,48,16,25,90
1402,G1,CONCR,CPC,2022-03-25 05:25:00,2022-03-25 16:00:00,2022-03-25 16:55:00,10.583333333333334,0.9166666666666666,0,40,4,0,44,29,21,25,7,82
1403,1,CONCR,DRTA,2022-03-25 08:50:00,2022-03-25 18:10:00,2022-03-25 18:50:00,9.333333333333334,0.6666666666666666,30,19,1,4,54,1,22,61,6,90
1404,6,CONCR,TKD,2022-03-25 09:25:00,2022-03-25 23:45:00,2022-03-26 01:05:00,14.333333333333334,1.3333333333333333,14,0,26,2,42,0,37,45,8,90
1405,2,ADIL 66,NTSJ,2022-03-24 19:00:00,2022-03-25 05:25:00,2022-03-25 10:25:00,10.416666666666666,5.0,0,0,90,0,90,0,12,14,4,30
1406,B4,NCP 28,NTSJ,2022-03-24 20:10:00,2022-03-25 03:55:00,2022-03-25 04:45:00,7.75,0.8333333333333334,0,0,0,90,90,0,0,0,0,0
1407,6,KRIL 07,MKIG,2022-03-24 22:50:00,2022-03-25 07:00:00,2022-03-25 08:00:00,8.166666666666666,1.0,0,0,0,0,0,0,28,35,17,80
1408,1,ADIL 67,NTSJ,2022-03-24 23:55:00,2022-03-25 06:50:00,2022-03-25 07:45:00,6.916666666666667,0.9166666666666666,0,0,90,0,90,0,0,0,0,0
1409,B2,GRPL 14,GRFV,2022-03-25 03:05:00,2022-03-25 15:25:00,2022-03-25 16:15:00,12.333333333333334,0.8333333333333334,18,1,2,69,90,2,37,29,10,78
1410,B1,ADIL 68,NTSJ,2022-03-25 09:45:00,2022-03-25 17:50:00,2022-03-25 18:40:00,8.083333333333334,0.8333333333333334,0,0,0,90,90,0,0,0,40,40
1411,G2,ADIL 69,NTSJ,2022-03-25 14:35:00,2022-03-25 19:30:00,2022-03-25 20:10:00,4.916666666666667,0.6666666666666666,0,87,0,3,90,0,0,0,90,90
1412,8,NCP 29,NTSJ,2022-03-25 15:30:00,2022-03-25 22:45:00,2022-03-25 23:55:00,7.25,1.1666666666666667,37,0,53,0,90,0,0,0,0,0
1413,B2,CRRS 13,CMCT,2022-03-25 17:00:00,2022-03-25 22:30:00,2022-03-25 23:25:00,5.5,0.9166666666666666,0,0,0,80,80,0,9,30,11,50
1414,B4,CONCR,SNF,2022-03-25 05:40:00,2022-03-26 18:10:00,2022-03-26 19:00:00,12.5,0.8333333333333334,9,23,7,1,40,4,10,41,25,80
1415,2,CONCR,AKV,2022-03-25 12:10:00,2022-03-26 00:05:00,2022-03-26 00:20:00,11.916666666666666,0.25,10,0,80,0,90,0,16,35,39,90
1416,B3,CONCR,TKD,2022-03-25 13:25:00,2022-03-26 12:10:00,2022-03-26 13:05:00,22.75,0.9166666666666666,0,0,26,26,52,0,14,0,76,90
1417,G1,CONCR,CGPT,2022-03-25 17:55:00,2022-03-26 04:45:00,2022-03-26 06:30:00,10.833333333333334,1.75,1,25,38,6,70,4,10,41,25,80
1418,B1,CONCR,PCPK,2022-03-25 20:30:00,2022-03-26 15:05:00,2022-03-26 16:20:00,18.583333333333332,1.25,0,1,0,35,36,0,25,22,43,90
1419,2,CONCR,AKV,2022-03-25 22:45:00,2022-03-26 08:05:00,2022-03-26 08:45:00,9.333333333333334,0.6666666666666666,4,29,26,15,74,0,14,63,13,90
1420,G2,CONCR,DRTA,2022-03-26 06:25:00,2022-03-26 13:10:00,2022-03-26 14:20:00,6.75,1.1666666666666667,0,10,0,6,16,0,72,4,14,90
1421,8,CONCR,TKD,2022-03-26 10:30:00,2022-03-26 23:30:00,2022-03-27 01:20:00,13.0,1.8333333333333333,2,17,35,4,58,0,32,46,12,90
1422,G3,CONCR,DER,2022-03-26 12:20:00,2022-03-26 22:50:00,2022-03-26 23:40:00,10.5,0.8333333333333334,11,42,7,14,74,1,34,21,34,90
1423,G2,CONCR,DLB,2022-03-26 16:15:00,2022-03-26 23:35:00,2022-03-27 02:50:00,7.333333333333333,3.25,0,58,1,1,60,0,54,32,4,90
1424,1,CONCR,MDDP,2022-03-26 17:10:00,2022-03-26 23:50:00,2022-03-27 02:10:00,6.666666666666667,2.3333333333333335,0,9,40,15,64,4,22,29,25,80
1425,G1,CONCR,BNGD,2022-03-26 18:30:00,2022-03-26 23:40:00,2022-03-27 04:05:00,5.166666666666667,4.416666666666667,19,32,0,29,80,0,15,55,10,80
1426,1,NCP,NTSJ,2022-03-25 20:20:00,2022-03-26 03:10:00,2022-03-26 03:50:00,6.833333333333333,0.6666666666666666,0,0,88,2,90,45,0,45,0,90
1427,G2,GRPL,GRFV,2022-03-25 22:05:00,2022-03-26 03:50:00,2022-03-26 04:40:00,5.75,0.8333333333333334,0,90,0,0,90,1,27,43,13,84
1428,8,ADIL,NTSJ,2022-03-26 01:00:00,2022-03-26 08:00:00,2022-03-26 08:45:00,7.0,0.75,0,0,90,0,90,0,89,1,0,90
1429,B2,GRPL,GRFV,2022-03-26 01:50:00,2022-03-26 21:00:00,2022-03-26 22:00:00,19.166666666666668,1.0,0,11,24,55,90,0,18,34,38,90
1430,6,DLI,DLIB,2022-03-26 02:30:00,2022-03-26 12:20:00,2022-03-26 13:05:00,9.833333333333334,0.75,39,1,50,0,90,0,3,17,70,90
1431,G3,ADIL,NTSJ,2022-03-26 03:45:00,2022-03-26 09:00:00,2022-03-26 10:40:00,5.25,1.6666666666666667,0,90,0,0,90,2,43,35,10,90
1432,1,CRRS,CMCT,2022-03-26 05:45:00,2022-03-26 15:00:00,2022-03-26 16:00:00,9.25,1.0,0,0,90,0,90,2,43,35,10,90
1433,G1,CRRS,CMCT,2022-03-26 07:35:00,2022-03-26 16:10:00,2022-03-26 17:20:00,8.583333333333334,1.1666666666666667,0,0,86,4,90,0,2,34,0,36
1434,2,PMLP,MKPP,2022-03-26 09:50:00,2022-03-26 18:50:00,2022-03-26 19:35:00,9.0,0.75,48,3,30,9,90,2,35,45,8,90
1435,B3,ADIL,NTSJ,2022-03-26 14:05:00,2022-03-26 21:35:00,2022-03-26 23:10:00,7.5,1.5833333333333333,0,0,0,90,90,44,0,42,4,90
1436,6,CONR,SNF,2022-03-26 15:30:00,2022-03-27 04:45:00,2022-03-27 05:55:00,13.25,1.1666666666666667,0,14,22,0,36,1,16,50,23,90
1437,B1,CONR,MLAR,2022-03-26 17:15:00,2022-03-27 04:40:00,2022-03-27 05:45:00,11.416666666666666,1.0833333333333333,0,10,15,37,62,4,11,43,12,70
1438,B4,CONR,PCPK,2022-03-26 20:05:00,2022-03-27 12:20:00,2022-03-27 13:10:00,16.25,0.8333333333333334,0,0,10,80,90,6,21,51,12,90
1439,B2,CONR,ICDW,2022-03-26 23:05:00,2022-03-27 09:00:00,2022-03-27 09:50:00,9.916666666666666,0.8333333333333334,0,0,22,58,80,0,0,0,80,80
1440,B3,CONR,CGPT,2022-03-26 23:55:00,2022-03-27 16:00:00,2022-03-27 17:05:00,16.083333333333332,1.0833333333333333,0,0,0,90,90,24,27,24,15,90
1441,G3,CONR,BRC,2022-03-27 00:40:00,2022-03-27 07:15:00,2022-03-27 08:05:00,6.583333333333333,0.8333333333333334,0,27,10,4,41,0,17,27,36,80
1442,G2,CONR,TKD,2022-03-27 03:45:00,2022-03-27 13:50:00,2022-03-27 14:45:00,10.083333333333334,0.9166666666666666,2,20,34,6,62,0,44,39,7,90
1443,1,CONR,SNF,2022-03-27 04:15:00,2022-03-27 15:45:00,2022-03-27 16:25:00,11.5,0.6666666666666666,0,26,60,4,90,0,42,23,10,75
1444,G1,CONR,AKV,2022-03-27 05:50:00,2022-03-27 19:15:00,2022-03-27 20:30:00,13.416666666666666,1.25,0,37,23,0,60,0,23,26,41,90
1445,6,CONR,PCPK,2022-03-27 07:40:00,2022-03-27 22:15:00,2022-03-27 23:10:00,14.583333333333334,0.9166666666666666,0,9,1,30,40,1,31,54,4,90
1446,B2,CONR,SNF,2022-03-27 10:35:00,2022-03-27 19:00:00,2022-03-27 19:40:00,8.416666666666666,0.6666666666666666,0,0,0,90,90,0,14,50,26,90
1447,B4,CONR,ICDW,2022-03-27 15:05:00,2022-03-27 20:10:00,2022-03-27 21:00:00,5.083333333333333,0.8333333333333334,0,0,0,90,90,0,52,26,12,90
1448,G2,CONR,DER,2022-03-27 15:45:00,2022-03-27 23:40:00,2022-03-28 01:45:00,7.916666666666667,2.0833333333333335,0,61,29,0,90,0,50,40,0,90
1449,2,ADIL 73,NTSJ,2022-03-26 20:50:00,2022-03-27 05:25:00,2022-03-27 06:00:00,8.583333333333334,0.5833333333333334,0,26,60,4,90,15,42,23,10,90
1450,8,DLI 31,MLSW,2022-03-27 02:45:00,2022-03-27 11:30:00,2022-03-27 11:50:00,8.75,0.3333333333333333,0,12,50,28,90,0,22,64,4,90
1451,B1,ADIL74,NTSJ,2022-03-27 06:40:00,2022-03-27 14:40:00,2022-03-27 15:35:00,8.0,0.9166666666666666,0,0,0,90,90,2,62,18,8,90
1452,2,NCP31,NTSJ,2022-03-27 07:20:00,2022-03-27 18:45:00,2022-03-27 19:30:00,11.416666666666666,0.75,0,30,60,0,90,0,53,21,16,90
1453,G3,ADIL75,NTSJ,2022-03-27 10:00:00,2022-03-27 16:20:00,2022-03-27 17:20:00,6.333333333333333,1.0,0,90,0,0,90,36,4,49,1,90
1454,1,CONCR,CGPT,2022-03-27 17:30:00,2022-03-28 04:40:00,2022-03-28 05:35:00,11.166666666666666,0.9166666666666666,40,0,40,0,80,50,10,0,20,80
1455,B3,CONCR,SNF,2022-03-27 18:25:00,2022-03-28 03:05:00,2022-03-28 03:50:00,8.666666666666666,0.75,0,8,3,75,86,3,10,39,38,90
1456,G3,CONCR,MDDP,2022-03-27 18:30:00,2022-03-28 06:30:00,2022-03-28 07:25:00,12.0,0.9166666666666666,0,12,10,30,52,0,44,14,20,78
1457,G1,CONCR,TKD,2022-03-27 21:40:00,2022-03-28 09:40:00,2022-03-28 10:35:00,12.0,0.9166666666666666,0,72,4,0,76,0,90,0,0,90
1458,B4,CONCR,DER,2022-03-27 23:20:00,2022-03-28 08:20:00,2022-03-28 08:50:00,9.0,0.5,0,0,0,80,80,0,12,22,46,80
1459,6,CONCR,DRTA,2022-03-27 23:55:00,2022-03-28 11:45:00,2022-03-28 12:50:00,11.833333333333334,1.0833333333333333,0,58,28,0,86,26,64,0,0,90
1460,G2,CONCR,TKD,2022-03-28 03:50:00,2022-03-28 20:30:00,2022-03-28 21:25:00,16.666666666666668,0.9166666666666666,0,50,0,0,50,0,9,63,18,90
